utcTimeStamp,PTID,HourAvgLoad,temperature
10/28/2015 12:00:00 AM,61762,1728.008,74.234
10/28/2015 1:00:00 AM,61762,1630.067,74.065
10/28/2015 2:00:00 AM,61762,1560.167,74.585
10/28/2015 3:00:00 AM,61762,1534.883,73.584
10/28/2015 4:00:00 AM,61762,1554.85,74.455
10/28/2015 5:00:00 AM,61762,1666.042,73.623
10/28/2015 6:00:00 AM,61762,1907.108,73.584
10/28/2015 7:00:00 AM,61762,2125.542,72.895
10/28/2015 8:00:00 AM,61762,2192.483,73.532
10/28/2015 9:00:00 AM,61762,2233.95,76.275
10/28/2015 10:00:00 AM,61762,2306.708,79.837
10/28/2015 11:00:00 AM,61762,2327.017,80.409
10/28/2015 12:00:00 PM,61762,2331.55,81.709
10/28/2015 1:00:00 PM,61762,2337.65,83.113
10/28/2015 2:00:00 PM,61762,2360.458,85.531
10/28/2015 3:00:00 PM,61762,2378.458,86.792
10/28/2015 4:00:00 PM,61762,2411.742,84.192
10/28/2015 5:00:00 PM,61762,2504.867,80.383
10/28/2015 6:00:00 PM,61762,2662.175,77.926
10/28/2015 7:00:00 PM,61762,2620.092,69.918
10/28/2015 8:00:00 PM,61762,2520.725,66.603
10/28/2015 9:00:00 PM,61762,2364.567,66.655
10/28/2015 10:00:00 PM,61762,2140.933,66.07
10/28/2015 11:00:00 PM,61762,1897.783,65.42
10/29/2015 12:00:00 AM,61762,1703.292,64.809
10/29/2015 1:00:00 AM,61762,1600.325,63.054
10/29/2015 2:00:00 AM,61762,1543.375,61.143
10/29/2015 3:00:00 AM,61762,1516.633,59.778
10/29/2015 4:00:00 AM,61762,1537.542,57.581
10/29/2015 5:00:00 AM,61762,1645.933,56.723
10/29/2015 6:00:00 AM,61762,1908.392,55.852
10/29/2015 7:00:00 AM,61762,2126.192,55.852
10/29/2015 8:00:00 AM,61762,2183.317,55.943
10/29/2015 9:00:00 AM,61762,2203.667,62.404
10/29/2015 10:00:00 AM,61762,2244.85,66.72
10/29/2015 11:00:00 AM,61762,2232.05,68.449
10/29/2015 12:00:00 PM,61762,2222.933,69.866
10/29/2015 1:00:00 PM,61762,2215.158,70.763
10/29/2015 2:00:00 PM,61762,2217.075,70.23
10/29/2015 3:00:00 PM,61762,2218.658,72.466
10/29/2015 4:00:00 PM,61762,2255.775,72.076
10/29/2015 5:00:00 PM,61762,2341.1,70.139
10/29/2015 6:00:00 PM,61762,2577.6,67.513
10/29/2015 7:00:00 PM,61762,2610.308,64.159
10/29/2015 8:00:00 PM,61762,2531.675,62.287
10/29/2015 9:00:00 PM,61762,2391.075,61.351
10/29/2015 10:00:00 PM,61762,2168.883,59.895
10/29/2015 11:00:00 PM,61762,1925.95,57.412
10/30/2015 12:00:00 AM,61762,1744.333,56.073
10/30/2015 1:00:00 AM,61762,1643.95,57.048
10/30/2015 2:00:00 AM,61762,1581.183,54.383
10/30/2015 3:00:00 AM,61762,1556.167,54.916
10/30/2015 4:00:00 AM,61762,1574.858,55.098
10/30/2015 5:00:00 AM,61762,1685.725,55.098
10/30/2015 6:00:00 AM,61762,1934.558,55.085
10/30/2015 7:00:00 AM,61762,2167.075,55.813
10/30/2015 8:00:00 AM,61762,2234.025,56.775
10/30/2015 9:00:00 AM,61762,2268.75,58.595
10/30/2015 10:00:00 AM,61762,2299.85,61.273
10/30/2015 11:00:00 AM,61762,2297.333,62.976
10/30/2015 12:00:00 PM,61762,2284.192,65.42
10/30/2015 1:00:00 PM,61762,2269.067,66.538
10/30/2015 2:00:00 PM,61762,2279.508,67.487
10/30/2015 3:00:00 PM,61762,2280.858,67.279
10/30/2015 4:00:00 PM,61762,2282.7,66.85
10/30/2015 5:00:00 PM,61762,2347.592,66.603
10/30/2015 6:00:00 PM,61762,2513.225,66.252
10/30/2015 7:00:00 PM,61762,2489.667,66.07
10/30/2015 8:00:00 PM,61762,2412.617,64.302
10/30/2015 9:00:00 PM,61762,2303.3,62.183
10/30/2015 10:00:00 PM,61762,2138.692,60.662
10/30/2015 11:00:00 PM,61762,1946.55,60.077
10/31/2015 12:00:00 AM,61762,1772.267,59.167
10/31/2015 1:00:00 AM,61762,1671.95,59.817
10/31/2015 2:00:00 AM,61762,1604.983,59.414
10/31/2015 3:00:00 AM,61762,1570.958,59.414
10/31/2015 4:00:00 AM,61762,1566.933,59.414
10/31/2015 5:00:00 AM,61762,1600.683,59.167
10/31/2015 6:00:00 AM,61762,1695.95,59.388
10/31/2015 7:00:00 AM,61762,1839.4,57.62
10/31/2015 8:00:00 AM,61762,2001.617,56.905
10/31/2015 9:00:00 AM,61762,2172.733,57.165
10/31/2015 10:00:00 AM,61762,2296.975,56.112
10/31/2015 11:00:00 AM,61762,2364,56.58
10/31/2015 12:00:00 PM,61762,2386.1,56.099
10/31/2015 1:00:00 PM,61762,2374.833,56.541
10/31/2015 2:00:00 PM,61762,2354.6,56.294
10/31/2015 3:00:00 PM,61762,2344.708,56.216
10/31/2015 4:00:00 PM,61762,2359.683,55.995
10/31/2015 5:00:00 PM,61762,2449.267,56.255
10/31/2015 6:00:00 PM,61762,2564.35,55.41
10/31/2015 7:00:00 PM,61762,2513.483,54.552
10/31/2015 8:00:00 PM,61762,2434.175,53.941
10/31/2015 9:00:00 PM,61762,2324.2,53.07
10/31/2015 10:00:00 PM,61762,2191,53.07
10/31/2015 11:00:00 PM,61762,2045.917,53.252
11/1/2015 12:00:00 AM,61762,1851.9,53.07
11/1/2015 1:00:00 AM,61762,1730.6,52.992
11/1/2015 2:00:00 AM,61762,1614.4,52.901
11/1/2015 3:00:00 AM,61762,1602.842,53.174
11/1/2015 4:00:00 AM,61762,1610.383,52.303
11/1/2015 5:00:00 AM,61762,1651.292,51.484
11/1/2015 6:00:00 AM,61762,1719.492,51.38
11/1/2015 7:00:00 AM,61762,1835.267,50.951
11/1/2015 8:00:00 AM,61762,2012.275,50.691
11/1/2015 9:00:00 AM,61762,2114.108,51.51
11/1/2015 10:00:00 AM,61762,2129.658,53.109
11/1/2015 11:00:00 AM,61762,2141.342,54.76
11/1/2015 12:00:00 PM,61762,2129.817,56.957
11/1/2015 1:00:00 PM,61762,2108.792,58.179
11/1/2015 2:00:00 PM,61762,2107.592,58.829
11/1/2015 3:00:00 PM,61762,2140.967,59.518
11/1/2015 4:00:00 PM,61762,2267.492,57.841
11/1/2015 5:00:00 PM,61762,2560.417,55.813
11/1/2015 6:00:00 PM,61762,2613.933,55.644
11/1/2015 7:00:00 PM,61762,2562.283,54.513
11/1/2015 8:00:00 PM,61762,2471.217,53.655
11/1/2015 9:00:00 PM,61762,2322.525,51.523
11/1/2015 10:00:00 PM,61762,2123.433,50.509
11/1/2015 11:00:00 PM,61762,1930.725,49.794
11/2/2015 12:00:00 AM,61762,1789.575,49.794
11/2/2015 1:00:00 AM,61762,1712.758,49.755
11/2/2015 2:00:00 AM,61762,1666.325,48.572
11/2/2015 3:00:00 AM,61762,1636.133,46.921
11/2/2015 4:00:00 AM,61762,1675.683,46.921
11/2/2015 5:00:00 AM,61762,1801.3,46.479
11/2/2015 6:00:00 AM,61762,2022.408,43.879
11/2/2015 7:00:00 AM,61762,2183.483,46.479
11/2/2015 8:00:00 AM,61762,2253.308,52.68
11/2/2015 9:00:00 AM,61762,2277.15,56.307
11/2/2015 10:00:00 AM,61762,2285.375,58.335
11/2/2015 11:00:00 AM,61762,2284.008,61
11/2/2015 12:00:00 PM,61762,2259.575,64.471
11/2/2015 1:00:00 PM,61762,2239.275,66.902
11/2/2015 2:00:00 PM,61762,2243.958,71.322
11/2/2015 3:00:00 PM,61762,2271.1,72.986
11/2/2015 4:00:00 PM,61762,2373.775,73.025
11/2/2015 5:00:00 PM,61762,2668.975,68.657
11/2/2015 6:00:00 PM,61762,2723.742,67.435
11/2/2015 7:00:00 PM,61762,2655.058,67.357
11/2/2015 8:00:00 PM,61762,2549.267,67.136
11/2/2015 9:00:00 PM,61762,2383.933,66.811
11/2/2015 10:00:00 PM,61762,2153.6,66.096
11/2/2015 11:00:00 PM,61762,1919.892,65.706
11/3/2015 12:00:00 AM,61762,1737.3,66.044
11/3/2015 1:00:00 AM,61762,1642.05,63.392
11/3/2015 2:00:00 AM,61762,1596.792,61.611
11/3/2015 3:00:00 AM,61762,1560.975,61.741
11/3/2015 4:00:00 AM,61762,1591.842,63.509
11/3/2015 5:00:00 AM,61762,1702.167,63.262
11/3/2015 6:00:00 AM,61762,1885,61.325
11/3/2015 7:00:00 AM,61762,2029.175,59.882
11/3/2015 8:00:00 AM,61762,2128.558,66.759
11/3/2015 9:00:00 AM,61762,2186.175,70.815
11/3/2015 10:00:00 AM,61762,2225.5,74.455
11/3/2015 11:00:00 AM,61762,2239.808,76.626
11/3/2015 12:00:00 PM,61762,2237.475,77.796
11/3/2015 1:00:00 PM,61762,2234.067,79.148
11/3/2015 2:00:00 PM,61762,2245.942,78.186
11/3/2015 3:00:00 PM,61762,2288.892,78.16
11/3/2015 4:00:00 PM,61762,2400.417,75.287
11/3/2015 5:00:00 PM,61762,2655.342,73.22
11/3/2015 6:00:00 PM,61762,2684.492,72.349
11/3/2015 7:00:00 PM,61762,2615.125,73.545
11/3/2015 8:00:00 PM,61762,2486.492,72.973
11/3/2015 9:00:00 PM,61762,2317.625,73.155
11/3/2015 10:00:00 PM,61762,2090.5,72.895
11/3/2015 11:00:00 PM,61762,1864.125,72.635
11/4/2015 12:00:00 AM,61762,1692.958,72.232
11/4/2015 1:00:00 AM,61762,1594.408,72.518
11/4/2015 2:00:00 AM,61762,1542.367,72.05
11/4/2015 3:00:00 AM,61762,1519.217,71.413
11/4/2015 4:00:00 AM,61762,1543.867,69.827
11/4/2015 5:00:00 AM,61762,1660.25,68.956
11/4/2015 6:00:00 AM,61762,1891.258,68.176
11/4/2015 7:00:00 AM,61762,2066.45,68.176
11/4/2015 8:00:00 AM,61762,2154.325,70.399
11/4/2015 9:00:00 AM,61762,2214.625,73.74
11/4/2015 10:00:00 AM,61762,2249.025,75.443
11/4/2015 11:00:00 AM,61762,2262.383,76.262
11/4/2015 12:00:00 PM,61762,2244.533,77.302
11/4/2015 1:00:00 PM,61762,2269.692,78.706
11/4/2015 2:00:00 PM,61762,2253.667,78.251
